Book|Chapter|Verse|Text
John|4|17|ἀπεκρίθη ἡ γυνὴ καὶ εἶπεν αὐτῶ, οὐκ ἔχω ἄνδρα. λέγει αὐτῇ ὁ ἰησοῦς, καλῶς εἶπας ὅτι ἄνδρα οὐκ ἔχω·
John|4|18|πέντε γὰρ ἄνδρας ἔσχες, καὶ νῦν ὃν ἔχεις οὐκ ἔστιν σου ἀνήρ· τοῦτο ἀληθὲς εἴρηκας.
John|4|19|λέγει αὐτῶ ἡ γυνή, κύριε, θεωρῶ ὅτι προφήτης εἶ σύ.
John|4|20|οἱ πατέρες ἡμῶν ἐν τῶ ὄρει τούτῳ προσεκύνησαν· καὶ ὑμεῖς λέγετε ὅτι ἐν ἱεροσολύμοις ἐστὶν ὁ τόπος ὅπου προσκυνεῖν δεῖ.
John|4|21|λέγει αὐτῇ ὁ ἰησοῦς, πίστευέ μοι, γύναι, ὅτι ἔρχεται ὥρα ὅτε οὔτε ἐν τῶ ὄρει τούτῳ οὔτε ἐν ἱεροσολύμοις προσκυνήσετε τῶ πατρί.
John|4|22|ὑμεῖς προσκυνεῖτε ὃ οὐκ οἴδατε· ἡμεῖς προσκυνοῦμεν ὃ οἴδαμεν, ὅτι ἡ σωτηρία ἐκ τῶν ἰουδαίων ἐστίν.
John|4|23|ἀλλὰ ἔρχεται ὥρα, καὶ νῦν ἐστιν, ὅτε οἱ ἀληθινοὶ προσκυνηταὶ προσκυνήσουσιν τῶ πατρὶ ἐν πνεύματι καὶ ἀληθείᾳ· καὶ γὰρ ὁ πατὴρ τοιούτους ζητεῖ τοὺς προσκυνοῦντας αὐτόν.
John|4|24|πνεῦμα ὁ θεός, καὶ τοὺς προσκυνοῦντας αὐτὸν ἐν πνεύματι καὶ ἀληθείᾳ δεῖ προσκυνεῖν.
John|4|25|λέγει αὐτῶ ἡ γυνή, οἶδα ὅτι μεσσίας ἔρχεται, ὁ λεγόμενος χριστός· ὅταν ἔλθῃ ἐκεῖνος, ἀναγγελεῖ ἡμῖν ἅπαντα.
John|4|26|λέγει αὐτῇ ὁ ἰησοῦς, ἐγώ εἰμι, ὁ λαλῶν σοι.
John|4|27|καὶ ἐπὶ τούτῳ ἦλθαν οἱ μαθηταὶ αὐτοῦ, καὶ ἐθαύμαζον ὅτι μετὰ γυναικὸς ἐλάλει· οὐδεὶς μέντοι εἶπεν, τί ζητεῖς; ἤ, τί λαλεῖς μετ᾽ αὐτῆς;
John|4|28|ἀφῆκεν οὗν τὴν ὑδρίαν αὐτῆς ἡ γυνὴ καὶ ἀπῆλθεν εἰς τὴν πόλιν καὶ λέγει τοῖς ἀνθρώποις,
John|4|29|δεῦτε ἴδετε ἄνθρωπον ὃς εἶπέν μοι πάντα ὅσα ἐποίησα· μήτι οὖτός ἐστιν ὁ χριστός;
John|4|30|ἐξῆλθον ἐκ τῆς πόλεως καὶ ἤρχοντο πρὸς αὐτόν.
John|4|31|ἐν τῶ μεταξὺ ἠρώτων αὐτὸν οἱ μαθηταὶ λέγοντες, ῥαββί, φάγε.
John|4|32|ὁ δὲ εἶπεν αὐτοῖς, ἐγὼ βρῶσιν ἔχω φαγεῖν ἣν ὑμεῖς οὐκ οἴδατε.
John|4|33|ἔλεγον οὗν οἱ μαθηταὶ πρὸς ἀλλήλους, μή τις ἤνεγκεν αὐτῶ φαγεῖν;
John|4|34|λέγει αὐτοῖς ὁ ἰησοῦς, ἐμὸν βρῶμά ἐστιν ἵνα ποιήσω τὸ θέλημα τοῦ πέμψαντός με καὶ τελειώσω αὐτοῦ τὸ ἔργον.
John|4|35|οὐχ ὑμεῖς λέγετε ὅτι ἔτι τετράμηνός ἐστιν καὶ ὁ θερισμὸς ἔρχεται; ἰδοὺ λέγω ὑμῖν, ἐπάρατε τοὺς ὀφθαλμοὺς ὑμῶν καὶ θεάσασθε τὰς χώρας ὅτι λευκαί εἰσιν πρὸς θερισμόν. ἤδη
John|4|36|ὁ θερίζων μισθὸν λαμβάνει καὶ συνάγει καρπὸν εἰς ζωὴν αἰώνιον, ἵνα ὁ σπείρων ὁμοῦ χαίρῃ καὶ ὁ θερίζων.
John|4|37|ἐν γὰρ τούτῳ ὁ λόγος ἐστὶν ἀληθινὸς ὅτι ἄλλος ἐστὶν ὁ σπείρων καὶ ἄλλος ὁ θερίζων.
John|4|38|ἐγὼ ἀπέστειλα ὑμᾶς θερίζειν ὃ οὐχ ὑμεῖς κεκοπιάκατε· ἄλλοι κεκοπιάκασιν, καὶ ὑμεῖς εἰς τὸν κόπον αὐτῶν εἰσεληλύθατε.
John|4|39|ἐκ δὲ τῆς πόλεως ἐκείνης πολλοὶ ἐπίστευσαν εἰς αὐτὸν τῶν σαμαριτῶν διὰ τὸν λόγον τῆς γυναικὸς μαρτυρούσης ὅτι εἶπέν μοι πάντα ἃ ἐποίησα.
John|4|40|ὡς οὗν ἦλθον πρὸς αὐτὸν οἱ σαμαρῖται, ἠρώτων αὐτὸν μεῖναι παρ᾽ αὐτοῖς· καὶ ἔμεινεν ἐκεῖ δύο ἡμέρας.
John|4|41|καὶ πολλῶ πλείους ἐπίστευσαν διὰ τὸν λόγον αὐτοῦ,
John|4|42|τῇ τε γυναικὶ ἔλεγον ὅτι οὐκέτι διὰ τὴν σὴν λαλιὰν πιστεύομεν· αὐτοὶ γὰρ ἀκηκόαμεν, καὶ οἴδαμεν ὅτι οὖτός ἐστιν ἀληθῶς ὁ σωτὴρ τοῦ κόσμου.
John|4|43|μετὰ δὲ τὰς δύο ἡμέρας ἐξῆλθεν ἐκεῖθεν εἰς τὴν γαλιλαίαν·
John|4|44|αὐτὸς γὰρ ἰησοῦς ἐμαρτύρησεν ὅτι προφήτης ἐν τῇ ἰδίᾳ πατρίδι τιμὴν οὐκ ἔχει.
John|4|45|ὅτε οὗν ἦλθεν εἰς τὴν γαλιλαίαν, ἐδέξαντο αὐτὸν οἱ γαλιλαῖοι, πάντα ἑωρακότες ὅσα ἐποίησεν ἐν ἱεροσολύμοις ἐν τῇ ἑορτῇ, καὶ αὐτοὶ γὰρ ἦλθον εἰς τὴν ἑορτήν.
John|4|46|ἦλθεν οὗν πάλιν εἰς τὴν κανὰ τῆς γαλιλαίας, ὅπου ἐποίησεν τὸ ὕδωρ οἶνον. καὶ ἦν τις βασιλικὸς οὖ ὁ υἱὸς ἠσθένει ἐν καφαρναούμ·
John|4|47|οὖτος ἀκούσας ὅτι ἰησοῦς ἥκει ἐκ τῆς ἰουδαίας εἰς τὴν γαλιλαίαν ἀπῆλθεν πρὸς αὐτὸν καὶ ἠρώτα ἵνα καταβῇ καὶ ἰάσηται αὐτοῦ τὸν υἱόν, ἤμελλεν γὰρ ἀποθνῄσκειν.
John|4|48|εἶπεν οὗν ὁ ἰησοῦς πρὸς αὐτόν, ἐὰν μὴ σημεῖα καὶ τέρατα ἴδητε, οὐ μὴ πιστεύσητε.
John|4|49|λέγει πρὸς αὐτὸν ὁ βασιλικός, κύριε, κατάβηθι πρὶν ἀποθανεῖν τὸ παιδίον μου.
John|4|50|λέγει αὐτῶ ὁ ἰησοῦς, πορεύου· ὁ υἱός σου ζῇ. ἐπίστευσεν ὁ ἄνθρωπος τῶ λόγῳ ὃν εἶπεν αὐτῶ ὁ ἰησοῦς καὶ ἐπορεύετο.
John|4|51|ἤδη δὲ αὐτοῦ καταβαίνοντος οἱ δοῦλοι αὐτοῦ ὑπήντησαν αὐτῶ λέγοντες ὅτι ὁ παῖς αὐτοῦ ζῇ.
John|4|52|ἐπύθετο οὗν τὴν ὥραν παρ᾽ αὐτῶν ἐν ᾗ κομψότερον ἔσχεν· εἶπαν οὗν αὐτῶ ὅτι ἐχθὲς ὥραν ἑβδόμην ἀφῆκεν αὐτὸν ὁ πυρετός.
John|4|53|ἔγνω οὗν ὁ πατὴρ ὅτι [ἐν] ἐκείνῃ τῇ ὥρᾳ ἐν ᾗ εἶπεν αὐτῶ ὁ ἰησοῦς, ὁ υἱός σου ζῇ, καὶ ἐπίστευσεν αὐτὸς καὶ ἡ οἰκία αὐτοῦ ὅλη.
John|4|54|τοῦτο [δὲ] πάλιν δεύτερον σημεῖον ἐποίησεν ὁ ἰησοῦς ἐλθὼν ἐκ τῆς ἰουδαίας εἰς τὴν γαλιλαίαν.
John|5|1|μετὰ ταῦτα ἦν ἑορτὴ τῶν ἰουδαίων, καὶ ἀνέβη ἰησοῦς εἰς ἱεροσόλυμα.
John|5|2|ἔστιν δὲ ἐν τοῖς ἱεροσολύμοις ἐπὶ τῇ προβατικῇ κολυμβήθρα ἡ ἐπιλεγομένη ἑβραϊστὶ βηθζαθά, πέντε στοὰς ἔχουσα.
John|5|3|ἐν ταύταις κατέκειτο πλῆθος τῶν ἀσθενούντων, τυφλῶν, χωλῶν, ξηρῶν.
John|5|4|
John|5|5|ἦν δέ τις ἄνθρωπος ἐκεῖ τριάκοντα [καὶ] ὀκτὼ ἔτη ἔχων ἐν τῇ ἀσθενείᾳ αὐτοῦ·
John|5|6|τοῦτον ἰδὼν ὁ ἰησοῦς κατακείμενον, καὶ γνοὺς ὅτι πολὺν ἤδη χρόνον ἔχει, λέγει αὐτῶ, θέλεις ὑγιὴς γενέσθαι;
John|5|7|ἀπεκρίθη αὐτῶ ὁ ἀσθενῶν, κύριε, ἄνθρωπον οὐκ ἔχω ἵνα ὅταν ταραχθῇ τὸ ὕδωρ βάλῃ με εἰς τὴν κολυμβήθραν· ἐν ᾧ δὲ ἔρχομαι ἐγὼ ἄλλος πρὸ ἐμοῦ καταβαίνει.
John|5|8|λέγει αὐτῶ ὁ ἰησοῦς, ἔγειρε ἆρον τὸν κράβαττόν σου καὶ περιπάτει.
John|5|9|καὶ εὐθέως ἐγένετο ὑγιὴς ὁ ἄνθρωπος, καὶ ἦρεν τὸν κράβαττον αὐτοῦ καὶ περιεπάτει. ἦν δὲ σάββατον ἐν ἐκείνῃ τῇ ἡμέρᾳ.
John|5|10|ἔλεγον οὗν οἱ ἰουδαῖοι τῶ τεθεραπευμένῳ, σάββατόν ἐστιν, καὶ οὐκ ἔξεστίν σοι ἆραι τὸν κράβαττόν σου.
John|5|11|ὁ δὲ ἀπεκρίθη αὐτοῖς, ὁ ποιήσας με ὑγιῆ ἐκεῖνός μοι εἶπεν, ἆρον τὸν κράβαττόν σου καὶ περιπάτει.
John|5|12|ἠρώτησαν αὐτόν, τίς ἐστιν ὁ ἄνθρωπος ὁ εἰπών σοι, ἆρον καὶ περιπάτει;
John|5|13|ὁ δὲ ἰαθεὶς οὐκ ᾔδει τίς ἐστιν, ὁ γὰρ ἰησοῦς ἐξένευσεν ὄχλου ὄντος ἐν τῶ τόπῳ.
John|5|14|μετὰ ταῦτα εὑρίσκει αὐτὸν ὁ ἰησοῦς ἐν τῶ ἱερῶ καὶ εἶπεν αὐτῶ, ἴδε ὑγιὴς γέγονας· μηκέτι ἁμάρτανε, ἵνα μὴ χεῖρόν σοί τι γένηται.
John|5|15|ἀπῆλθεν ὁ ἄνθρωπος καὶ ἀνήγγειλεν τοῖς ἰουδαίοις ὅτι ἰησοῦς ἐστιν ὁ ποιήσας αὐτὸν ὑγιῆ.
John|5|16|καὶ διὰ τοῦτο ἐδίωκον οἱ ἰουδαῖοι τὸν ἰησοῦν, ὅτι ταῦτα ἐποίει ἐν σαββάτῳ.
John|5|17|ὁ δὲ [ἰησοῦς] ἀπεκρίνατο αὐτοῖς, ὁ πατήρ μου ἕως ἄρτι ἐργάζεται, κἀγὼ ἐργάζομαι.
John|5|18|διὰ τοῦτο οὗν μᾶλλον ἐζήτουν αὐτὸν οἱ ἰουδαῖοι ἀποκτεῖναι, ὅτι οὐ μόνον ἔλυεν τὸ σάββατον ἀλλὰ καὶ πατέρα ἴδιον ἔλεγεν τὸν θεόν, ἴσον ἑαυτὸν ποιῶν τῶ θεῶ.
John|5|19|ἀπεκρίνατο οὗν ὁ ἰησοῦς καὶ ἔλεγεν αὐτοῖς, ἀμὴν ἀμὴν λέγω ὑμῖν, οὐ δύναται ὁ υἱὸς ποιεῖν ἀφ᾽ ἑαυτοῦ οὐδὲν ἐὰν μή τι βλέπῃ τὸν πατέρα ποιοῦντα· ἃ γὰρ ἂν ἐκεῖνος ποιῇ, ταῦτα καὶ ὁ υἱὸς ὁμοίως ποιεῖ.
John|5|20|ὁ γὰρ πατὴρ φιλεῖ τὸν υἱὸν καὶ πάντα δείκνυσιν αὐτῶ ἃ αὐτὸς ποιεῖ, καὶ μείζονα τούτων δείξει αὐτῶ ἔργα, ἵνα ὑμεῖς θαυμάζητε.
John|5|21|ὥσπερ γὰρ ὁ πατὴρ ἐγείρει τοὺς νεκροὺς καὶ ζῳοποιεῖ, οὕτως καὶ ὁ υἱὸς οὓς θέλει ζῳοποιεῖ.
John|5|22|οὐδὲ γὰρ ὁ πατὴρ κρίνει οὐδένα, ἀλλὰ τὴν κρίσιν πᾶσαν δέδωκεν τῶ υἱῶ,
John|5|23|ἵνα πάντες τιμῶσι τὸν υἱὸν καθὼς τιμῶσι τὸν πατέρα. ὁ μὴ τιμῶν τὸν υἱὸν οὐ τιμᾷ τὸν πατέρα τὸν πέμψαντα αὐτόν.
John|5|24|ἀμὴν ἀμὴν λέγω ὑμῖν ὅτι ὁ τὸν λόγον μου ἀκούων καὶ πιστεύων τῶ πέμψαντί με ἔχει ζωὴν αἰώνιον, καὶ εἰς κρίσιν οὐκ ἔρχεται ἀλλὰ μεταβέβηκεν ἐκ τοῦ θανάτου εἰς τὴν ζωήν.
John|5|25|ἀμὴν ἀμὴν λέγω ὑμῖν ὅτι ἔρχεται ὥρα καὶ νῦν ἐστιν ὅτε οἱ νεκροὶ ἀκούσουσιν τῆς φωνῆς τοῦ υἱοῦ τοῦ θεοῦ καὶ οἱ ἀκούσαντες ζήσουσιν.
John|5|26|ὥσπερ γὰρ ὁ πατὴρ ἔχει ζωὴν ἐν ἑαυτῶ, οὕτως καὶ τῶ υἱῶ ἔδωκεν ζωὴν ἔχειν ἐν ἑαυτῶ·
John|5|27|καὶ ἐξουσίαν ἔδωκεν αὐτῶ κρίσιν ποιεῖν, ὅτι υἱὸς ἀνθρώπου ἐστίν.
John|5|28|μὴ θαυμάζετε τοῦτο, ὅτι ἔρχεται ὥρα ἐν ᾗ πάντες οἱ ἐν τοῖς μνημείοις ἀκούσουσιν τῆς φωνῆς αὐτοῦ
John|5|29|καὶ ἐκπορεύσονται, οἱ τὰ ἀγαθὰ ποιήσαντες εἰς ἀνάστασιν ζωῆς, οἱ δὲ τὰ φαῦλα πράξαντες εἰς ἀνάστασιν κρίσεως.
John|5|30|οὐ δύναμαι ἐγὼ ποιεῖν ἀπ᾽ ἐμαυτοῦ οὐδέν· καθὼς ἀκούω κρίνω, καὶ ἡ κρίσις ἡ ἐμὴ δικαία ἐστίν, ὅτι οὐ ζητῶ τὸ θέλημα τὸ ἐμὸν ἀλλὰ τὸ θέλημα τοῦ πέμψαντός με. _
John|5|31|ἐὰν ἐγὼ μαρτυρῶ περὶ ἐμαυτοῦ, ἡ μαρτυρία μου οὐκ ἔστιν ἀληθής·
John|5|32|ἄλλος ἐστὶν ὁ μαρτυρῶν περὶ ἐμοῦ, καὶ οἶδα ὅτι ἀληθής ἐστιν ἡ μαρτυρία ἣν μαρτυρεῖ περὶ ἐμοῦ.
John|5|33|ὑμεῖς ἀπεστάλκατε πρὸς ἰωάννην, καὶ μεμαρτύρηκεν τῇ ἀληθείᾳ·
John|5|34|ἐγὼ δὲ οὐ παρὰ ἀνθρώπου τὴν μαρτυρίαν λαμβάνω, ἀλλὰ ταῦτα λέγω ἵνα ὑμεῖς σωθῆτε.
John|5|35|ἐκεῖνος ἦν ὁ λύχνος ὁ καιόμενος καὶ φαίνων, ὑμεῖς δὲ ἠθελήσατε ἀγαλλιαθῆναι πρὸς ὥραν ἐν τῶ φωτὶ αὐτοῦ.
John|5|36|ἐγὼ δὲ ἔχω τὴν μαρτυρίαν μείζω τοῦ ἰωάννου· τὰ γὰρ ἔργα ἃ δέδωκέν μοι ὁ πατὴρ ἵνα τελειώσω αὐτά, αὐτὰ τὰ ἔργα ἃ ποιῶ, μαρτυρεῖ περὶ ἐμοῦ ὅτι ὁ πατήρ με ἀπέσταλκεν·
John|5|37|καὶ ὁ πέμψας με πατὴρ ἐκεῖνος μεμαρτύρηκεν περὶ ἐμοῦ. οὔτε φωνὴν αὐτοῦ πώποτε ἀκηκόατε οὔτε εἶδος αὐτοῦ ἑωράκατε,
John|5|38|καὶ τὸν λόγον αὐτοῦ οὐκ ἔχετε ἐν ὑμῖν μένοντα, ὅτι ὃν ἀπέστειλεν ἐκεῖνος τούτῳ ὑμεῖς οὐ πιστεύετε.
John|5|39|ἐραυνᾶτε τὰς γραφάς, ὅτι ὑμεῖς δοκεῖτε ἐν αὐταῖς ζωὴν αἰώνιον ἔχειν· καὶ ἐκεῖναί εἰσιν αἱ μαρτυροῦσαι περὶ ἐμοῦ·
John|5|40|καὶ οὐ θέλετε ἐλθεῖν πρός με ἵνα ζωὴν ἔχητε.
John|5|41|δόξαν παρὰ ἀνθρώπων οὐ λαμβάνω,
John|5|42|ἀλλὰ ἔγνωκα ὑμᾶς ὅτι τὴν ἀγάπην τοῦ θεοῦ οὐκ ἔχετε ἐν ἑαυτοῖς.
John|5|43|ἐγὼ ἐλήλυθα ἐν τῶ ὀνόματι τοῦ πατρός μου καὶ οὐ λαμβάνετέ με· ἐὰν ἄλλος ἔλθῃ ἐν τῶ ὀνόματι τῶ ἰδίῳ, ἐκεῖνον λήμψεσθε.
John|5|44|πῶς δύνασθε ὑμεῖς πιστεῦσαι, δόξαν παρὰ ἀλλήλων λαμβάνοντες καὶ τὴν δόξαν τὴν παρὰ τοῦ μόνου θεοῦ οὐ ζητεῖτε;
John|5|45|μὴ δοκεῖτε ὅτι ἐγὼ κατηγορήσω ὑμῶν πρὸς τὸν πατέρα· ἔστιν ὁ κατηγορῶν ὑμῶν μωϊσῆς, εἰς ὃν ὑμεῖς ἠλπίκατε.
John|5|46|εἰ γὰρ ἐπιστεύετε μωϊσεῖ, ἐπιστεύετε ἂν ἐμοί, περὶ γὰρ ἐμοῦ ἐκεῖνος ἔγραψεν.
John|5|47|εἰ δὲ τοῖς ἐκείνου γράμμασιν οὐ πιστεύετε, πῶς τοῖς ἐμοῖς ῥήμασιν πιστεύσετε;
John|6|1|μετὰ ταῦτα ἀπῆλθεν ὁ ἰησοῦς πέραν τῆς θαλάσσης τῆς γαλιλαίας τῆς τιβεριάδος.
John|6|2|ἠκολούθει δὲ αὐτῶ ὄχλος πολύς, ὅτι ἐθεώρουν τὰ σημεῖα ἃ ἐποίει ἐπὶ τῶν ἀσθενούντων.
John|6|3|ἀνῆλθεν δὲ εἰς τὸ ὄρος ἰησοῦς, καὶ ἐκεῖ ἐκάθητο μετὰ τῶν μαθητῶν αὐτοῦ.
John|6|4|ἦν δὲ ἐγγὺς τὸ πάσχα, ἡ ἑορτὴ τῶν ἰουδαίων.
John|6|5|ἐπάρας οὗν τοὺς ὀφθαλμοὺς ὁ ἰησοῦς καὶ θεασάμενος ὅτι πολὺς ὄχλος ἔρχεται πρὸς αὐτὸν λέγει πρὸς φίλιππον, πόθεν ἀγοράσωμεν ἄρτους ἵνα φάγωσιν οὖτοι;
John|6|6|τοῦτο δὲ ἔλεγεν πειράζων αὐτόν, αὐτὸς γὰρ ᾔδει τί ἔμελλεν ποιεῖν.
John|6|7|ἀπεκρίθη αὐτῶ [ὁ] φίλιππος, διακοσίων δηναρίων ἄρτοι οὐκ ἀρκοῦσιν αὐτοῖς ἵνα ἕκαστος βραχύ [τι] λάβῃ.
John|6|8|λέγει αὐτῶ εἷς ἐκ τῶν μαθητῶν αὐτοῦ, ἀνδρέας ὁ ἀδελφὸς σίμωνος πέτρου,
John|6|9|ἔστιν παιδάριον ὧδε ὃς ἔχει πέντε ἄρτους κριθίνους καὶ δύο ὀψάρια· ἀλλὰ ταῦτα τί ἐστιν εἰς τοσούτους;
